Date,Close,XOM,GOLD,BAC,DE_AGRI,BA,Labels
2008-04-01,29.4999,87.02,44.59,40.86,81.04,75.88,011001
2008-04-02,29.16,88.52,49.5,40.3,79.82,76.85,001110
2008-04-03,29.0,88.23,51.37,40.37,83.0,76.14,111010
2008-04-04,29.16,88.74,51.78,39.41,85.74,75.65,011110
2008-04-07,29.16,88.92,53.1,39.5,88.4,74.98,010011
2008-04-08,28.75,89.61,52.96,38.38,88.67,75.02,110001
2008-04-09,28.89,89.7,52.78,37.93,86.92,78.6,101000
2008-04-10,29.11,89.55,52.9,37.69,86.91,78.43,000000
2008-04-11,28.28,88.62,50.98,36.94,86.31,76.86,011001
2008-04-14,28.06,89.7,52.43,35.58,86.0,77.22,111010
2008-04-15,28.25,90.8,52.67,35.58,86.22,75.7,111111
2008-04-16,28.95,92.89,55.26,36.98,90.18,76.67,110101
2008-04-17,29.22,93.38,54.2,37.47,89.55,76.91,110111
2008-04-18,30.0,94.0,53.41,38.56,92.68,78.66,110011
2008-04-21,30.42,94.26,53.27,37.61,93.35,79.09,010000
2008-04-22,30.25,94.39,53.18,37.0,91.9,78.56,100001
2008-04-23,31.45,94.22,51.25,36.86,90.5,82.09,100101
2008-04-24,31.8,92.6,47.99,37.87,88.89,83.0,000111
2008-04-25,29.83,92.46,47.68,38.3,90.0,84.84,000001
2008-04-28,28.99,92.45,47.18,38.18,89.53,84.98,000001
2008-04-29,28.64,91.79,44.51,37.86,84.09,85.53,011000
2008-04-30,28.52,93.07,45.52,37.54,84.07,84.86,100111
2008-05-01,29.4,89.7,43.91,39.39,84.4,85.41,001111
2008-05-02,29.24,89.61,44.62,39.79,85.24,85.69,001001
2008-05-05,29.08,89.51,45.59,38.97,84.37,85.92,110111
2008-05-06,29.7,90.07,45.05,39.24,86.08,86.15,000000
2008-05-07,29.21,88.82,43.14,38.0,84.97,84.55,111011
2008-05-08,29.27,89.93,45.54,37.33,86.82,84.76,100000
2008-05-09,29.39,88.82,45.2,36.65,86.31,84.06,110111
2008-05-12,29.99,89.19,44.76,37.44,89.37,84.8,010011
2008-05-13,29.78,89.68,44.41,36.61,90.19,85.08,110101
2008-05-14,29.93,89.91,43.01,36.8,81.25,85.69,111010
2008-05-15,30.4501,91.3,44.78,36.71,83.61,85.55,011000
2008-05-16,29.99,92.67,46.71,36.17,83.53,85.17,011001
2008-05-19,29.46,94.36,46.77,36.1,80.8,87.07,011010
2008-05-20,28.76,94.56,47.98,35.39,82.01,85.14,000000
2008-05-21,28.25,93.67,47.1,34.63,81.83,81.19,100101
2008-05-22,28.47,92.51,46.11,34.73,80.95,81.41,000001
2008-05-23,28.05,90.7,45.27,33.93,80.42,81.48,100101
2008-05-27,28.44,89.8,43.04,34.17,79.86,82.87,010010
2008-05-28,28.18,90.43,42.98,33.87,82.58,82.13,100100
2008-05-29,28.31,89.35,41.43,34.6,81.34,82.11,101001
2008-05-30,28.32,88.76,42.4,34.01,81.34,82.77,000000
2008-06-02,27.8,87.81,42.0,33.58,80.78,81.15,001010
2008-06-03,27.31,85.71,42.23,33.31,80.93,78.12,110000
2008-06-04,27.54,85.75,41.14,31.99,80.65,78.02,111010
2008-06-05,28.3,89.31,43.39,31.99,82.85,77.31,000000
2008-06-06,27.49,86.79,42.66,30.5,81.31,73.16,110011
2008-06-09,27.71,89.07,41.12,29.61,81.68,73.95,100100
2008-06-10,27.89,87.89,39.7,29.62,81.66,73.67,010000
2008-06-11,27.12,88.61,38.99,28.85,79.0,73.31,100101
2008-06-12,28.24,87.06,37.3,29.44,77.96,74.12,111101
2008-06-13,29.07,88.36,37.65,29.78,77.92,75.12,000110
2008-06-16,28.93,87.99,37.28,30.32,80.6,75.02,011000
2008-06-17,28.8,88.62,38.3,29.24,79.2,74.38,001001
2008-06-18,28.46,87.83,38.52,28.37,78.06,74.65,101001
2008-06-19,28.93,85.79,38.99,28.14,77.68,76.95,001000
2008-06-20,28.23,84.91,40.42,27.1,76.37,75.83,010010
2008-06-23,27.97,87.7,40.06,25.88,77.48,75.59,000100
2008-06-24,27.73,86.92,40.01,26.62,75.34,74.79,111000
2008-06-25,28.35,87.6,40.6,26.61,73.56,69.64,001000
2008-06-26,27.75,86.41,42.79,24.81,71.5,68.21,011000
2008-06-27,27.63,86.55,46.41,24.59,71.38,66.92,010010
2008-06-30,27.51,88.13,46.18,23.87,72.13,65.72,011010
2008-07-01,26.87,88.35,47.07,23.81,73.42,65.45,000000
2008-07-02,25.88,87.41,46.38,22.54,70.25,63.9,110001
2008-07-03,25.98,88.27,45.58,22.4,68.45,64.47,100010
2008-07-07,26.03,86.95,45.1,21.53,69.82,64.29,001101
2008-07-08,25.85,85.94,45.3,23.54,66.96,65.92,001000
2008-07-09,25.23,84.31,45.75,22.06,64.01,65.59,111111
2008-07-10,25.45,86.06,47.05,22.36,65.84,65.99,001000
2008-07-11,25.25,85.48,51.09,21.67,64.99,63.28,001010
2008-07-14,25.15,85.42,54.73,20.15,67.3,63.19,100001
2008-07-15,26.15,82.19,54.56,18.52,64.76,63.88,100111
2008-07-16,27.26,80.81,52.34,22.67,65.15,65.58,100111
2008-07-17,27.52,80.33,51.38,26.5,67.86,66.92,010101
2008-07-18,25.86,81.54,50.18,27.49,67.33,68.14,011111
2008-07-21,25.64,82.98,51.59,28.56,70.96,68.24,100101
2008-07-22,25.8,82.86,49.88,32.35,70.58,69.26,100110
2008-07-23,26.43,80.99,48.96,33.44,71.52,66.72,000000
2008-07-24,25.44,80.8,46.7,30.64,67.79,62.53,111011
2008-07-25,26.16,81.7,48.56,29.58,69.18,63.83,001010
2008-07-28,25.5,80.68,48.64,28.06,69.71,62.34,110111
2008-07-29,26.11,80.9,46.92,32.22,70.8,63.21,110111
2008-07-30,26.23,84.38,46.92,33.61,73.47,63.82,001000
2008-07-31,25.72,80.43,51.18,32.9,70.16,61.11,000111
2008-08-01,25.44,79.72,49.64,33.33,70.22,62.01,000000
2008-08-04,25.28,76.6,47.58,32.62,65.24,61.36,110111
2008-08-05,26.21,78.35,46.72,33.58,66.67,65.2,101011
2008-08-06,27.02,78.33,48.27,33.45,67.41,65.4,100000
2008-08-07,27.39,77.44,47.73,31.52,66.97,64.69,110111
2008-08-08,28.13,78.72,42.87,32.25,69.06,67.86,000110
2008-08-11,27.9,78.16,41.71,33.38,69.58,66.62,101000
2008-08-12,28.12,76.88,42.66,31.13,69.35,65.93,011000
2008-08-13,27.91,78.17,45.77,28.86,67.1,64.26,000101
2008-08-14,27.91,77.45,45.53,30.18,66.9,64.77,000100
2008-08-15,27.81,77.07,44.42,30.7,66.65,64.45,000000
2008-08-18,27.69,76.53,43.88,29.3,66.62,63.64,010000
2008-08-19,27.32,77.95,43.3,28.08,65.5,62.95,010111
2008-08-20,27.29,78.81,43.29,29.29,66.33,63.21,011011
2008-08-21,27.18,80.35,44.37,29.04,66.98,63.55,100111
2008-08-22,27.84,80.3,43.46,30.21,67.54,65.55,000000
2008-08-25,27.66,78.71,43.35,28.96,66.04,64.07,010110
2008-08-26,27.27,79.95,43.17,29.02,66.94,63.46,111111
2008-08-27,27.56,80.47,44.37,29.65,67.96,64.52,111111
2008-08-28,27.94,81.18,44.95,31.43,71.01,66.34,000000
2008-08-29,27.29,80.01,43.89,31.14,70.57,65.56,000101
2008-09-02,27.1,77.32,40.17,32.63,68.71,65.87,010101
2008-09-03,26.9,78.02,38.8,32.96,66.53,66.07,000000
2008-09-04,26.35,76.14,36.94,30.6,63.5,63.03,001100
2008-09-05,25.65,75.62,36.95,32.23,63.23,62.89,110101
2008-09-08,26.12,76.77,36.16,34.73,62.78,63.91,000001
2008-09-09,26.1,73.26,32.47,32.52,59.95,64.02,111000
2008-09-10,26.44,75.25,34.35,32.4,59.75,61.71,110111
2008-09-11,27.34,75.56,33.31,33.06,61.58,62.57,111111
2008-09-12,27.62,77.5,35.61,33.74,63.24,63.3,000000
2008-09-15,26.82,73.25,33.8,26.55,61.21,62.25,011110
2008-09-16,25.99,76.43,34.1,29.55,63.19,61.72,001000
2008-09-17,24.57,75.28,38.35,27.2,59.92,57.0,111111
2008-09-18,25.26,77.75,39.58,30.58,62.02,58.11,011111
2008-09-19,25.16,79.61,39.97,37.48,63.38,59.76,101000
2008-09-22,25.4,78.88,46.52,34.15,63.1,58.81,100000
2008-09-23,25.44,77.69,45.02,33.3,60.77,57.31,110001
2008-09-24,25.72,78.03,44.45,33.07,59.12,57.36,110101
2008-09-25,26.61,80.67,42.25,34.37,57.76,57.42,100101
2008-09-26,27.4,80.65,41.11,36.7,55.33,58.32,000000
2008-09-29,25.01,74.06,40.8,30.25,47.76,55.47,111111
2008-09-30,26.69,77.66,41.03,35.0,49.5,57.35,010100
2008-10-01,26.48,78.58,40.5,38.13,46.3,56.62,000000
2008-10-02,26.25,77.5,35.2,36.37,39.72,53.58,110001
2008-10-03,26.32,77.94,34.76,34.48,39.24,53.83,000000
2008-10-06,24.91,77.32,33.46,32.22,37.29,51.29,001000
2008-10-07,23.23,76.07,33.88,23.77,36.0,49.28,011010
2008-10-08,23.01,77.0,41.6,22.1,37.99,47.7,000010
2008-10-09,22.3,68.0,38.54,19.63,39.0,44.41,000100
2008-10-10,21.5,62.36,35.19,20.87,38.12,41.8,111111
2008-10-13,25.5,73.08,36.76,22.79,42.45,47.08,001100
2008-10-14,24.1,72.46,37.0,26.53,41.99,45.07,000000
2008-10-15,22.66,62.35,31.98,23.82,37.1,42.33,110111
2008-10-16,24.19,69.45,30.05,24.25,38.9,44.79,000010
2008-10-17,23.93,68.04,29.72,23.24,39.42,44.55,111101
2008-10-20,24.72,74.99,31.98,24.4,38.6,46.71,000000
2008-10-21,23.36,71.5,29.93,23.97,37.39,46.4,000000
2008-10-22,21.53,64.57,24.52,22.66,33.83,42.91,110101
2008-10-23,22.32,70.39,23.45,23.0,32.38,46.52,001000
2008-10-24,21.96,69.04,25.75,21.07,30.36,45.24,000000
2008-10-27,21.18,66.09,23.57,20.53,29.89,42.36,111111
2008-10-28,23.1,74.86,26.26,23.02,33.27,48.91,001011
2008-10-29,23.0,74.65,31.31,22.32,35.74,49.8,010111
2008-10-30,22.63,75.05,30.98,22.78,38.44,50.7,001111
2008-10-31,22.33,74.12,31.01,24.17,38.56,52.42,111011
2008-11-03,22.62,74.29,32.27,23.61,39.03,52.85,111111
2008-11-04,23.53,77.49,36.55,24.53,42.54,53.62,000000
2008-11-05,22.08,73.69,33.44,21.75,39.53,49.55,000000
2008-11-06,20.88,69.96,28.75,20.12,35.81,45.72,111111
2008-11-07,21.5,73.95,30.86,20.49,37.21,46.58,011000
2008-11-10,21.3,74.02,32.37,19.48,36.87,46.14,000000
2008-11-11,21.2,72.65,30.18,18.69,35.12,43.97,000000
2008-11-12,20.3,68.93,27.35,17.0,32.73,42.52,111111
2008-11-13,21.25,75.41,29.76,17.1,35.78,43.16,000000
2008-11-14,20.06,73.68,27.85,16.42,33.79,41.04,000001
2008-11-17,19.32,73.38,27.85,15.03,32.74,41.18,110110
2008-11-18,19.62,76.33,27.7,15.19,33.72,39.56,000000
2008-11-19,18.29,73.42,26.19,13.06,31.08,37.48,001000
2008-11-20,17.53,68.51,26.73,11.25,28.77,37.11,111111
2008-11-21,19.68,75.81,33.41,11.47,30.97,39.58,111111
2008-11-24,20.69,78.8,34.84,14.59,33.18,40.75,001100
2008-11-25,19.99,78.11,35.77,14.8,33.1,40.18,111111
2008-11-26,20.49,80.89,35.79,15.43,35.76,41.28,001101
2008-11-28,20.22,80.15,38.23,16.25,34.81,42.63,000000
2008-12-01,18.61,74.31,32.22,12.85,30.4,39.88,111111
2008-12-02,19.15,77.61,33.96,14.37,31.84,40.7,110110
2008-12-03,19.87,78.93,32.67,15.05,33.75,40.47,001000
2008-12-04,19.11,76.27,33.16,14.34,30.98,39.19,111111
2008-12-05,19.87,76.6,34.25,15.24,31.99,39.53,111111
2008-12-08,21.01,79.6,36.14,17.84,37.01,42.85,001010
2008-12-09,20.6,78.2,37.34,16.95,37.97,40.82,111011
2008-12-10,20.61,80.07,40.24,16.69,38.75,41.68,000000
2008-12-11,19.45,80.02,39.95,14.91,36.15,40.27,011110
2008-12-12,19.36,80.45,40.65,14.93,36.86,39.2,001000
2008-12-15,19.04,79.95,43.0,14.11,36.36,38.74,111111
2008-12-16,20.11,83.14,44.68,15.1,38.23,41.9,000010
2008-12-17,19.66,81.06,43.6,14.62,40.38,41.02,000001
2008-12-18,19.3,77.0,40.16,13.96,38.67,41.07,001011
2008-12-19,19.12,75.02,43.22,13.8,39.38,41.24,100000
2008-12-22,19.18,74.91,41.36,13.53,36.84,41.12,111010
2008-12-23,19.28,75.1,42.74,12.75,37.28,40.15,010110
2008-12-24,19.17,75.78,42.02,13.53,38.05,40.12,011011
2008-12-26,19.13,77.19,42.79,13.36,38.47,40.53,011000
2008-12-29,18.96,78.02,43.43,12.94,37.87,39.99,110101
2008-12-30,19.34,78.59,42.58,13.24,37.65,41.25,111111
2008-12-31,19.44,79.83,43.92,14.08,38.32,42.67,110111
2009-01-02,20.33,81.64,43.26,14.33,41.51,45.25,100011
2009-01-05,20.52,81.63,40.87,13.98,42.89,46.17,101111
2009-01-06,20.76,80.3,42.99,14.28,44.57,46.31,000000
2009-01-07,19.51,78.25,40.8,13.71,42.65,44.76,111011
2009-01-08,20.12,79.09,42.65,13.54,45.18,44.79,000010
2009-01-09,19.52,77.57,40.81,12.99,45.99,44.45,000000
2009-01-12,19.47,76.54,36.76,11.43,41.56,43.74,111000
2009-01-13,19.82,77.92,39.35,10.65,40.78,42.46,000000
2009-01-14,19.09,75.1,38.29,10.2,39.5,41.2,111010
2009-01-15,19.24,76.66,39.78,8.32,39.64,40.96,111011
2009-01-16,19.71,78.1,42.1,7.18,39.88,42.46,000000
2009-01-20,18.48,76.29,40.61,5.1,37.29,40.36,110111
2009-01-21,19.38,79.26,40.02,6.68,39.29,42.27,001000
2009-01-22,17.11,78.23,40.51,5.71,37.47,42.26,101100
2009-01-23,17.2,78.04,43.02,6.24,36.62,41.98,110001
2009-01-26,17.63,78.6,42.92,6.0,35.32,43.01,111111
2009-01-27,17.66,78.92,43.0,6.5,35.9,43.22,110111
2009-01-28,18.04,79.25,42.39,7.39,37.85,43.24,001000
2009-01-29,17.59,77.0,45.75,6.78,36.0,40.71,000001
2009-01-30,17.1,76.48,44.46,6.58,34.74,42.31,110010
2009-02-02,17.83,76.69,42.37,6.0,35.1,40.8,111011
2009-02-03,18.5,78.12,43.44,5.3,36.01,42.09,101010
2009-02-04,18.63,77.66,44.14,4.7,37.5,41.97,111111
2009-02-05,19.04,79.78,44.97,4.84,39.64,42.72,111111
2009-02-06,19.66,80.34,46.61,6.13,41.81,42.92,000100
2009-02-09,19.44,79.48,44.58,6.89,40.62,42.8,000000
2009-02-10,18.8,76.14,44.07,5.56,38.4,40.21,101101
2009-02-11,19.21,74.58,49.36,6.07,38.28,40.33,110000
2009-02-12,19.26,75.22,48.96,5.87,37.3,39.86,000001
2009-02-13,19.09,74.59,47.78,5.57,36.11,40.48,001000
2009-02-17,18.09,71.28,50.08,4.9,33.49,38.43,110000
2009-02-18,18.12,71.94,49.45,4.57,32.23,37.98,010000
2009-02-19,17.91,72.16,48.0,3.93,30.38,37.57,101000
2009-02-20,18.0,71.23,50.08,3.79,28.89,36.31,000100
2009-02-23,17.21,69.3,49.07,3.91,26.99,34.46,010111
2009-02-24,17.17,72.09,45.47,4.73,28.45,35.44,000100
2009-02-25,16.96,72.05,44.51,5.16,27.01,33.91,000110
2009-02-26,16.42,70.95,44.1,5.32,27.18,32.71,001010
2009-02-27,16.15,67.9,45.48,3.95,27.49,31.44,000000
2009-03-02,15.79,64.91,43.47,3.63,24.83,29.51,101110
2009-03-03,15.88,64.36,44.08,3.65,25.29,29.36,111011
2009-03-04,16.12,65.68,44.6,3.59,26.92,30.31,001000
2009-03-05,15.27,62.22,47.73,3.17,25.32,29.39,111011
2009-03-06,15.28,64.03,47.87,3.14,25.51,30.1,010111
2009-03-09,15.15,64.57,46.82,3.75,25.78,31.0,110111
2009-03-10,16.48,67.39,43.34,4.79,27.84,33.01,101111
2009-03-11,17.11,65.77,45.13,4.93,28.68,33.27,011111
2009-03-12,17.01,67.15,45.86,5.85,29.9,33.63,011000
2009-03-13,16.65,67.2,46.1,5.76,29.65,33.4,001111
2009-03-16,16.25,66.97,46.27,6.18,30.1,33.83,110111
2009-03-17,16.9,69.09,44.58,6.27,30.74,34.44,111110
2009-03-18,16.96,69.17,47.12,7.67,31.06,33.75,101010
2009-03-19,17.14,68.33,51.32,6.93,31.83,33.19,001000
2009-03-20,17.06,66.09,51.7,6.19,30.72,32.55,111111
2009-03-23,18.33,70.53,52.35,7.8,34.4,35.5,001011
2009-03-24,17.87,69.46,52.38,7.25,34.97,36.1,111101
2009-03-25,17.88,70.16,54.0,7.7,34.67,37.06,111011
2009-03-26,18.83,71.23,54.22,7.58,35.92,38.66,000000
2009-03-27,18.13,69.98,52.69,7.34,35.07,37.53,000000
2009-03-30,17.48,68.63,51.94,6.03,32.4,35.52,101111
2009-03-31,18.37,68.1,54.35,6.82,32.87,35.58,111110
2009-04-01,19.31,69.23,56.89,7.05,34.26,35.44,010111
2009-04-02,19.29,70.25,54.09,7.24,36.07,37.2,010111
2009-04-03,18.75,70.44,49.84,7.6,37.3,37.69,100001
2009-04-06,18.76,70.05,46.69,7.48,36.96,38.16,001000
2009-04-07,18.76,68.71,47.88,7.36,34.98,36.64,110001
2009-04-08,19.19,68.96,47.26,7.06,34.43,36.87,110111
2009-04-09,19.67,69.84,45.52,9.55,37.47,39.15,001100
2009-04-13,19.59,68.02,45.92,11.02,37.47,37.15,000000
2009-04-14,19.35,67.7,45.52,10.09,37.02,37.04,011111
2009-04-15,18.83,68.14,45.99,10.44,39.14,37.57,100011
2009-04-16,19.76,67.41,43.89,10.34,40.21,38.39,000100
2009-04-17,19.2,66.75,41.59,10.6,39.44,38.32,001000
2009-04-20,18.61,65.29,45.78,8.02,36.72,36.48,110111
2009-04-21,18.97,66.23,43.5,8.76,37.9,36.65,001011
2009-04-22,18.78,64.75,44.31,8.26,39.19,37.3,111101
2009-04-23,18.92,65.71,46.43,8.82,38.83,37.93,111111
2009-04-24,20.91,66.57,50.22,9.1,40.52,38.72,000001
2009-04-27,20.4,66.13,49.15,8.92,39.31,39.47,010000
2009-04-28,19.93,67.08,47.64,8.15,38.45,38.85,111111
2009-04-29,20.25,68.44,48.69,8.68,40.21,40.55,100110
2009-04-30,20.26,66.67,48.4,8.93,41.26,40.05,011011
2009-05-01,20.24,68.01,49.56,8.7,42.88,41.21,011111
2009-05-04,20.19,68.2,51.25,10.38,45.08,42.18,000111
2009-05-05,19.79,67.65,50.0,10.84,45.4,43.15,011111
2009-05-06,19.79,68.58,52.68,12.69,47.05,44.2,011100
2009-05-07,19.32,68.93,53.55,13.51,43.8,43.53,111111
2009-05-08,19.42,70.8,58.03,14.17,44.91,45.83,000000
2009-05-11,19.32,69.27,57.93,12.94,43.82,44.72,111000
2009-05-12,19.89,70.82,59.82,12.26,43.71,44.1,000000
2009-05-13,19.75,69.77,57.17,11.01,41.06,42.95,101111
2009-05-14,20.06,69.76,60.47,11.31,41.78,43.44,100010
2009-05-15,20.22,69.11,59.54,10.67,41.91,43.0,111111
2009-05-18,20.6,70.5,60.18,11.73,44.47,44.37,011001
2009-05-19,20.31,70.52,62.65,11.25,43.82,44.62,101110
2009-05-20,20.38,69.61,66.01,11.49,44.33,44.58,001000
2009-05-21,19.82,68.39,66.47,11.41,41.57,43.29,011010
2009-05-22,19.75,68.83,66.74,11.07,41.9,42.94,111011
2009-05-26,20.34,69.81,67.87,10.98,42.79,44.16,000000
2009-05-27,20.13,68.3,66.66,10.91,42.79,43.57,111101
2009-05-28,20.45,69.23,69.88,11.3,41.85,44.32,110011
2009-05-29,20.89,69.35,69.81,11.27,43.47,44.85,111011
2009-06-01,21.4,71.76,70.51,11.21,46.96,47.7,011101
2009-06-02,21.4,72.92,73.96,11.41,46.39,49.2,100000
2009-06-03,21.73,72.08,70.55,11.21,44.73,48.37,111111
2009-06-04,21.83,72.98,72.2,11.87,46.42,50.57,100011
2009-06-05,22.14,72.97,68.54,11.86,46.47,52.65,011101
2009-06-08,22.05,73.17,70.85,12.06,45.8,52.83,100010
2009-06-09,22.08,73.12,70.53,12.06,45.94,52.35,111000
2009-06-10,22.55,73.84,70.68,11.98,45.71,52.3,111100
2009-06-11,22.83,74.05,70.93,12.97,45.08,50.66,100101
2009-06-12,23.33,73.78,67.67,13.72,44.77,51.44,100000
2009-06-15,23.42,72.81,66.05,13.33,43.1,49.52,101000
2009-06-16,23.45,71.63,66.6,12.73,41.62,48.83,100000
2009-06-17,23.68,71.42,65.2,12.3,40.95,48.55,010101
2009-06-18,23.5,71.44,63.16,12.9,40.48,48.96,101100
2009-06-19,24.07,71.05,65.74,13.22,40.06,48.44,000000
2009-06-22,23.28,68.84,61.65,11.94,38.93,46.9,111110
2009-06-23,23.34,68.95,64.44,12.23,39.25,43.87,101110
2009-06-24,23.47,68.45,66.41,12.35,39.99,41.32,111011
2009-06-25,23.79,69.88,68.04,12.35,42.11,42.53,000100
2009-06-26,23.35,69.05,66.57,12.75,41.78,41.88,111111
2009-06-29,23.86,70.58,66.63,13.19,42.15,42.65,000100
2009-06-30,23.77,69.91,64.17,13.2,39.95,42.5,111010
2009-07-01,24.04,70.56,67.25,13.05,40.37,42.23,000000
2009-07-02,23.37,68.47,64.59,12.64,38.67,40.9,000000
2009-07-06,23.2,68.1,61.15,12.15,38.02,40.56,000000
2009-07-07,22.53,66.56,60.78,12.15,35.98,39.04,100001
2009-07-08,22.56,66.26,58.02,11.84,35.84,39.55,001100
2009-07-09,22.44,65.97,58.9,11.97,35.67,39.3,000001
2009-07-10,22.39,65.12,58.73,11.88,35.31,39.65,111111
2009-07-13,23.23,65.7,60.08,12.99,36.59,40.44,011010
2009-07-14,23.11,66.22,61.22,12.91,36.88,40.41,111111
2009-07-15,24.12,68.44,63.26,13.42,38.67,41.36,110011
2009-07-16,24.44,68.46,62.85,13.17,39.0,42.05,011000
2009-07-17,24.29,68.52,63.98,12.89,38.38,41.36,111011
2009-07-20,24.53,68.94,66.74,12.24,39.79,42.2,110011
2009-07-21,24.83,70.47,65.51,12.19,40.54,43.02,001100
2009-07-22,24.8,69.99,65.72,12.23,40.17,42.0,111110
2009-07-23,25.56,71.61,66.46,12.69,42.1,41.95,010011
2009-07-24,23.45,72.29,65.48,12.51,42.36,42.37,011110
2009-07-27,23.11,72.75,65.67,13.09,42.72,42.24,100101
2009-07-28,23.47,71.89,60.7,13.34,42.14,43.25,100101
2009-07-29,23.8,71.43,59.67,13.52,41.18,43.37,101110
2009-07-30,23.81,70.72,59.8,13.97,42.87,43.24,001110
2009-07-31,23.52,70.39,62.12,14.79,43.74,42.91,111111
2009-08-03,23.83,70.65,64.99,15.32,45.44,43.79,000110
2009-08-04,23.77,70.6,64.11,15.64,45.64,43.74,100101
2009-08-05,23.81,70.03,62.1,16.66,45.45,44.03,000101
2009-08-06,23.46,69.73,61.22,16.7,45.36,45.52,100011
2009-08-07,23.56,69.47,59.93,16.42,46.31,46.69,000100
2009-08-10,23.42,69.18,58.07,16.68,45.52,45.77,000000
2009-08-11,23.13,68.13,57.55,15.85,44.86,45.39,111111
2009-08-12,23.53,69.11,58.0,15.93,45.8,46.34,101101
2009-08-13,23.62,68.75,60.25,17.0,45.63,46.62,100100
2009-08-14,23.692,68.21,58.51,17.39,44.53,44.87,000000
2009-08-17,23.25,66.55,55.89,16.56,42.47,44.16,101110
2009-08-18,23.58,66.49,56.77,16.9,45.09,43.78,110000
2009-08-19,23.65,68.0,56.75,16.75,43.78,43.52,111111
2009-08-20,23.67,68.59,57.0,17.14,43.99,44.74,111111
2009-08-21,24.41,69.92,57.58,17.46,44.8,45.87,110011
2009-08-24,24.64,71.3,57.18,17.35,45.35,47.13,001111
2009-08-25,24.64,70.68,57.46,17.75,46.31,48.25,010100
2009-08-26,24.55,71.37,56.59,17.79,45.13,47.82,101101
2009-08-27,24.69,70.86,58.23,17.92,45.07,51.82,001100
2009-08-28,24.68,70.12,58.71,17.98,44.43,51.04,001000
2009-08-31,24.65,69.15,58.81,17.59,43.6,49.67,000000
2009-09-01,24.0,68.41,56.99,16.45,42.49,48.77,001000
2009-09-02,23.86,68.18,63.12,16.27,41.22,48.4,111101
2009-09-03,24.11,68.26,67.6,16.84,41.22,48.46,111111
2009-09-04,24.62,69.18,68.3,17.09,42.18,49.15,111011
2009-09-08,24.82,70.65,69.36,17.02,42.78,49.5,000111
2009-09-09,24.78,70.5,68.51,17.04,43.01,50.53,111110
2009-09-10,25.0,70.65,71.36,17.22,43.03,50.49,001001
2009-09-11,24.86,69.98,71.99,16.97,43.0,51.35,110110
2009-09-14,25.0,70.0,70.66,16.99,43.26,50.97,101011
2009-09-15,25.2,69.49,71.5,16.79,45.17,52.07,011111
2009-09-16,25.2,70.34,75.06,17.25,45.2,52.36,100111
2009-09-17,25.3,69.84,74.66,17.61,45.92,52.88,010101
2009-09-18,25.26,69.99,73.91,17.63,45.07,53.02,100000
2009-09-21,25.3,69.57,72.2,17.25,44.88,52.86,111111
2009-09-22,25.77,69.83,73.04,17.61,46.18,53.14,000000
2009-09-23,25.71,69.0,72.33,17.5,45.39,52.37,100000
2009-09-24,25.94,68.93,69.86,16.98,44.43,51.79,000000
2009-09-25,25.55,68.7,68.6,16.6,43.94,51.52,110101
2009-09-28,25.83,69.59,67.95,17.22,42.57,53.07,001011
2009-09-29,25.75,69.07,69.63,17.16,43.2,54.62,001000
2009-09-30,25.72,68.61,69.88,16.92,42.92,54.15,000000
2009-10-01,24.88,67.27,66.0165,16.21,41.4,52.11,100100
2009-10-02,24.96,66.58,65.22,16.34,41.13,51.4,011111
2009-10-05,24.64,67.58,68.278,16.96,42.12,52.28,111111
2009-10-06,25.11,68.66,73.12,17.0,43.11,52.29,010100
2009-10-07,25.1,68.67,72.32,17.35,42.63,51.79,111011
2009-10-08,25.67,69.05,74.16,17.33,43.12,52.3,010101
2009-10-09,25.55,69.27,73.21,17.5,42.97,52.69,110100
2009-10-12,25.72,70.13,72.51,18.03,42.61,51.66,111011
2009-10-13,25.81,70.26,73.7,17.81,42.65,51.9,111111
2009-10-14,25.96,71.84,73.75,18.59,43.75,52.51,110010
2009-10-15,26.71,72.94,72.92,18.1,44.05,51.76,011001
2009-10-16,26.5,73.12,75.39,17.26,44.04,53.19,011011
2009-10-19,26.36,73.62,76.39,17.16,46.04,53.45,100000
2009-10-20,26.37,73.02,74.03,17.01,46.01,51.89,111010
2009-10-21,26.58,73.31,74.23,16.51,48.1,50.63,110111
2009-10-22,26.59,74.44,72.97,16.52,48.38,51.07,100000
2009-10-23,28.02,73.57,72.54,16.22,48.08,49.89,100000
2009-10-26,28.68,73.23,70.11,15.4,48.04,48.29,010100
2009-10-27,28.59,74.91,69.9,15.45,46.92,47.75,000000
2009-10-28,28.02,73.84,65.62,15.01,45.42,47.22,111111
2009-10-29,28.22,73.96,68.53,15.73,47.51,48.81,000000
2009-10-30,27.73,71.67,66.71,14.58,45.55,47.8,111111
2009-11-02,27.88,72.15,68.0,14.63,46.3,48.27,001110
2009-11-03,27.53,71.74,72.76,14.8,47.21,48.1,101000
2009-11-04,28.06,71.3,74.82,14.7,46.76,48.07,111111
2009-11-05,28.47,72.5,75.0,15.13,48.11,49.77,101000
2009-11-06,28.52,72.16,77.34,15.05,47.16,49.68,111111
2009-11-09,28.99,72.85,78.85,15.77,48.48,51.35,100100
2009-11-10,29.01,72.61,78.6,16.03,48.35,50.32,111101
2009-11-11,29.12,72.91,80.9,16.43,48.01,50.68,100000
